categoryId,productId,UserId,Event,Rating
42,85352,8554193929,1,0.0
21,383971,9373762314,0,0.0
52,146121,5719772459,0,0.0
28,496297,7983399177,1,0.0
65,89189,2672792139,2,0.0
66,33129,7423166834,0,0.0
31,456677,4382886567,0,0.0
69,352914,8437745867,0,0.0
81,74490,9496659697,0,0.0
22,430328,8862185475,0,0.0
69,402483,9277756841,1,0.0
22,290227,1485379364,0,0.0
49,145602,5949374851,0,0.0
52,103964,4269376557,0,0.0
55,30917,4387994448,0,0.0
57,146518,9155249897,0,0.0
35,265151,2147313287,1,0.0
21,80922,9552612992,1,0.0
53,137927,1155345324,0,0.0
74,435418,4449943631,0,0.0
57,31342,5752115699,1,0.0
59,503567,8951244784,1,0.0
65,32856,4328122213,0,0.0
16,113800,9746794845,0,0.0
65,129946,6172121823,3,0.0
57,138232,8211574664,1,0.0
50,388963,6316384648,0,0.0
22,274953,1147111572,0,0.0
49,86134,8925267853,1,0.0
35,420958,3779976486,1,0.0
64,106123,8997897176,0,0.0
35,191727,3973765962,0,0.0
55,153870,3455462888,1,0.0
75,183842,4119539974,1,0.0
38,46836,7539915599,1,0.0
87,93396,1587133178,0,0.0
9,59935,9155249897,0,0.0
65,89173,3552351894,3,0.0
51,86532,3931468222,3,0.0
35,176118,4675141248,2,0.0
55,347293,8195832487,0,0.0
74,422359,4978648164,1,0.0
1,174285,1441943871,1,0.0
88,448866,3857196975,0,0.0
37,27203,5664433298,0,0.0
65,70752,9733554732,3,0.0
42,66812,1829971514,0,0.0
50,402103,2888321215,0,0.0
57,12012,5628435565,0,0.0
85,56395,8132482459,1,0.0
11,22033,2862298188,0,0.0
59,129580,4233528587,3,0.0
28,506807,1455561333,1,0.0
50,437948,4747724666,0,0.0
51,117837,6845419465,1,0.0
50,437948,4837319391,0,0.0
42,66825,7227444731,0,0.0
93,156914,9884161345,0,0.0
92,57489,1411193117,1,0.0
9,40970,9119387754,0,0.0
31,424015,4743927129,0,0.0
42,102829,9549751662,1,0.0
89,149095,4635464125,3,0.0
81,109416,7888777724,3,0.0
10,413457,6889456273,0,0.0
87,110280,5816584282,0,0.0
74,464631,2893739466,0,0.0
7,20924,9444373859,1,0.0
11,134445,6281735429,0,0.0
69,172660,4858759231,0,0.0
70,139612,1521946771,1,0.0
21,43299,4297452867,4,5.0
81,92450,4483991521,0,0.0
74,293097,8994782648,3,0.0
66,139104,1548137531,1,0.0
52,153600,5191764642,1,0.0
1,216250,8361928886,0,0.0
22,482351,6932529553,0,0.0
85,75215,2533876215,0,0.0
59,389292,4119539974,3,0.0
38,291154,3519278837,0,0.0
69,204083,8437745867,1,0.0
11,41414,8442124413,3,0.0
1,359387,7836419551,1,0.0
22,175385,4773749427,1,0.0
59,447881,8864374128,0,0.0
49,10413,2166747561,3,0.0
52,118184,4648326461,0,0.0
93,500182,4161287352,0,0.0
74,396155,5635258759,3,0.0
65,13554,5914839452,3,0.0
69,362978,9462366698,3,0.0
64,88951,3528683136,1,0.0
74,480914,9341496718,0,0.0
31,482673,2822242569,0,0.0
57,104731,1688757659,3,0.0
37,46592,4419328562,3,0.0
88,328494,9998563215,1,0.0
90,149311,1343426894,1,0.0
65,51833,8556772416,0,0.0
90,110896,5298865412,0,0.0
31,290568,6468392747,0,0.0
42,66796,4551173954,0,0.0
89,468398,4631861227,0,0.0
75,225787,9312921326,0,0.0
74,405990,3161731483,1,0.0
9,2205,4835658327,0,0.0
76,183957,7539915599,1,0.0
38,186836,4837319391,0,0.0
38,408354,8615359589,0,0.0
49,10481,7547332378,0,0.0
49,48974,9462366698,0,0.0
35,196983,5448142724,0,0.0
64,154447,2166747561,1,0.0
39,145221,8266876782,1,0.0
64,32582,7525598221,3,0.0
74,220341,7978685487,1,0.0
85,110089,5639982677,1,0.0
9,96531,3812331747,0,0.0
28,25813,5355146263,0,0.0
90,110878,3688945568,0,0.0
64,106038,8323394146,1,0.0
76,194565,7372888348,0,0.0
81,109404,4551173954,0,0.0
49,67868,6178271551,1,0.0
85,122614,3438662281,3,0.0
57,104732,2226711269,3,0.0
75,121491,4744436994,0,0.0
57,118740,8474127945,1,0.0
42,66881,1147111572,1,0.0
70,90225,7495426817,0,0.0
1,190081,8195832487,3,0.0
65,89047,6961777881,0,0.0
92,149672,6592764247,0,0.0
35,164739,3779617551,0,0.0
1,334133,7767528515,1,0.0
85,132149,7128516928,1,0.0
52,146098,2219811485,1,0.0
10,442968,7256752612,1,0.0
89,56894,8423615885,3,0.0
90,110842,2322449474,0,0.0
7,142202,8997897176,3,0.0
9,78686,7464799131,0,0.0
93,156914,3333263661,3,0.0
11,41352,3968643955,1,0.0
92,76452,4528745776,0,0.0
49,67804,3495437588,1,0.0
11,142866,2132366425,3,0.0
66,119680,6622123761,3,0.0
10,506390,7959452964,0,0.0
89,205290,7748911489,0,0.0
81,74402,8595131621,0,0.0
57,138292,3536595333,0,0.0
21,456177,9863125723,1,0.0
53,68730,9731977443,0,0.0
11,41339,4966184218,0,0.0
55,235022,1288837488,0,0.0
81,122295,7541627357,1,0.0
16,3812,1693494539,0,0.0
64,13374,6948538147,0,0.0
66,106499,8127753499,1,0.0
64,146946,5949374851,0,0.0
1,195283,3597859831,0,0.0
1,294058,3537748267,1,0.0
66,89311,1928335872,1,0.0
53,30646,7396335884,0,0.0
42,85308,2822242569,0,0.0
39,321634,2641638222,1,0.0
10,390638,8695337395,1,0.0
28,151628,8689734761,3,0.0
1,339327,6372333373,1,0.0
30,115001,4441787182,0,0.0
87,110162,3455462888,3,0.0
85,110107,7338436788,0,0.0
88,429242,5792481633,0,0.0
22,335408,8862185475,0,0.0
88,257704,2938167251,3,0.0
92,76429,1655785456,0,0.0
30,25966,8865163843,4,4.0
90,76012,7574869191,1,0.0
64,129802,6231366983,0,0.0
53,30541,2628548869,1,0.0
85,37186,4621548376,1,0.0
1,184767,4239475764,1,0.0
89,252500,3925629496,0,0.0
7,20964,9627841666,0,0.0
51,103790,2892148649,0,0.0
10,142632,8175597855,0,0.0
9,21625,6135798768,0,0.0
89,194822,2533876215,1,0.0
39,245063,3937361679,0,0.0
69,177945,3296621344,0,0.0
35,417755,7715494861,1,0.0
22,264699,3426715396,3,0.0
75,230909,4473188286,0,0.0
35,414544,6495165345,1,0.0
88,318495,7978685487,1,0.0
88,236573,4971354624,0,0.0
69,431852,6297157723,1,0.0
70,90100,1343426894,1,0.0
70,72045,8676777583,1,0.0
57,11914,4153967117,1,0.0
66,13612,3529175938,1,0.0
38,421519,9635566623,0,0.0
85,75221,2822242569,0,0.0
22,98658,7355511217,0,0.0
38,234131,3681286627,1,0.0
69,14329,3215548282,0,0.0
31,151823,3149347574,0,0.0
22,498363,1157593879,3,0.0
30,115047,2546945263,0,0.0
90,37936,1422252496,3,0.0
65,32905,8359979643,1,0.0
89,132674,5617119255,0,0.0
1,339192,4382886567,1,0.0
22,475869,1238781851,3,0.0
87,122783,9516883724,3,0.0
52,153600,5178942916,0,0.0
10,468913,1498626275,0,0.0
65,119542,4639753368,0,0.0
16,97979,1959284869,1,0.0
38,401895,9629677896,0,0.0
75,173384,4239475764,4,5.0
31,310547,3779617551,0,0.0
42,102751,2986614194,0,0.0
31,508759,8132313484,0,0.0
50,428252,2169164445,2,0.0
55,171926,1872183465,3,0.0
66,147313,9258117785,0,0.0
88,353672,4517375296,0,0.0
7,40252,4845864963,3,0.0
65,119542,7432869828,1,0.0
59,88090,4647634994,0,0.0
51,137459,8976119212,0,0.0
21,238059,2239753269,1,0.0
57,104742,4215599871,0,0.0
28,207034,4647634994,3,0.0
75,183842,8376688313,1,0.0
52,10981,8615359589,0,0.0
59,428380,2587225171,0,0.0
52,153652,4565184778,0,0.0
93,231866,2693896981,0,0.0
22,430328,8132313484,0,0.0
65,32905,9496659697,3,0.0
16,61730,6468392747,0,0.0
1,278866,1256775187,0,0.0
76,343474,9751382692,1,0.0
21,175340,7983399177,0,0.0
28,482589,3268212226,0,0.0
51,145834,4238699869,0,0.0
21,407123,1443641388,0,0.0
35,164889,9898194728,0,0.0
81,36452,6562324458,1,0.0
21,304887,8837245797,1,0.0
39,306446,7321559266,0,0.0
38,136392,2153435772,0,0.0
31,275466,2516254316,3,0.0
59,266821,8634274578,3,0.0
57,104873,2893739466,1,0.0
66,138981,3519278837,3,0.0
52,30394,2516121468,0,0.0
42,117182,6194164736,3,0.0
92,19091,4667797992,0,0.0
69,362978,9277756841,1,0.0
76,162313,4357776694,0,0.0
93,490945,4376679769,1,0.0
31,411168,6212128826,0,0.0
21,370375,7582195596,0,0.0
42,85308,6133475434,0,0.0
90,141380,2623758134,0,0.0
87,75380,8475345687,3,0.0
65,70752,6158574633,0,0.0
30,6586,1857648579,0,0.0
35,486162,2486221556,1,0.0
64,32582,4639753368,3,0.0
65,119540,7152551757,0,0.0
74,471147,9462366698,0,0.0
52,30394,5552186518,3,0.0
55,213980,2963437281,3,0.0
7,124394,1181626453,1,0.0
49,86230,2888482546,1,0.0
37,466869,4831359129,1,0.0
49,117503,4572489874,3,0.0
37,463519,4238699869,3,0.0
66,130071,6145361962,3,0.0
69,317646,6826963439,1,0.0
53,137961,5227716464,0,0.0
93,344138,8953341566,0,0.0
50,398776,9942297949,0,0.0
57,160509,2269978942,0,0.0
76,257396,2166747561,3,0.0
50,306837,8747423865,0,0.0
9,78607,7383892561,0,0.0
38,388708,1159876838,0,0.0
59,392511,3134239798,1,0.0
76,353478,2862298188,0,0.0
59,129580,2832948789,1,0.0
50,347015,5123131967,1,0.0
39,218856,5146737949,3,0.0
65,161010,1737574967,0,0.0
93,308943,8423615885,0,0.0
7,150408,2742925465,3,0.0
30,6616,2767478329,0,0.0
49,103414,1972977923,1,0.0
69,161527,2416433758,4,2.0
57,118725,9258117785,3,0.0
50,457364,2672792139,0,0.0
1,329097,7355511217,0,0.0
11,142767,8132313484,0,0.0
57,129294,9345276963,0,0.0
74,348204,7383892561,0,0.0
70,72094,6412493543,0,0.0
52,86784,2995697862,0,0.0
10,374489,3125667324,0,0.0
52,128734,9835821849,3,0.0
66,119685,4631861227,0,0.0
30,64282,5257542561,0,0.0
87,37495,8994782648,3,0.0
66,33048,2146174665,0,0.0
10,314440,5999274578,0,0.0
39,271187,2588224766,1,0.0
35,355938,8132452741,1,0.0
89,226393,6576224954,3,0.0
28,300283,6661558189,3,0.0
74,402671,6193782794,0,0.0
10,390638,3161731483,3,0.0
59,337451,5792481633,3,0.0
16,80198,2712945386,1,0.0
31,151916,3671526858,0,0.0
7,124382,5529892483,2,0.0
37,84133,8333844782,3,0.0
39,301557,6859653791,0,0.0
16,98002,5949374851,0,0.0
51,145862,6572491429,3,0.0
35,265151,9664171755,1,0.0
28,325492,3292933227,3,0.0
37,152221,9881178739,3,0.0
30,64175,3941734946,2,0.0
69,120272,7796274593,0,0.0
89,378669,7633812521,0,0.0
85,132251,8639133277,0,0.0
85,93342,4393842937,3,0.0
55,171926,3125667324,1,0.0
21,232953,2131164862,0,0.0
39,192502,7836419551,0,0.0
28,315317,3923663933,0,0.0
7,150398,1422252496,2,0.0
50,245314,3973765962,0,0.0
49,10413,2112595418,0,0.0
69,377610,5628435565,1,0.0
65,13451,2751793177,3,0.0
74,323015,7432869828,3,0.0
69,317723,7383892561,0,0.0
88,257704,3669738286,1,0.0
66,161187,4837141353,0,0.0
11,96888,2892291581,0,0.0
21,190979,9519694672,0,0.0
1,221573,8359979643,0,0.0
16,98019,1655785456,0,0.0
66,33108,7748911489,1,0.0
59,460883,9937118372,0,0.0
50,507768,7495426817,1,0.0
55,377062,5727484655,3,0.0
90,57106,6412493543,0,0.0
70,14624,1159876838,0,0.0
11,96914,3426715396,0,0.0
50,103621,5918664541,1,0.0
76,412689,4211949716,3,0.0
75,108335,1329446897,1,0.0
50,402103,2119368861,2,0.0
31,510216,9521654433,3,0.0
21,190979,4881767692,0,0.0
69,405782,5639982677,3,0.0
65,160977,3925629496,0,0.0
55,50070,2169164445,0,0.0
21,462496,6919314887,0,0.0
28,365777,9863125723,0,0.0
50,137256,8236667152,3,0.0
93,252816,7152551757,1,0.0
64,138648,3381444793,1,0.0
57,118740,7139467429,3,0.0
57,146518,4726735184,0,0.0
37,305900,6178749621,0,0.0
22,212204,4977227417,1,0.0
69,454671,4635464125,3,0.0
28,433764,3733122637,0,0.0
52,137774,7837636847,3,0.0
88,318481,2537446913,0,0.0
7,77962,8141722442,0,0.0
52,118060,3447193499,3,0.0
7,95743,5639982677,0,0.0
69,327632,2443516527,1,0.0
87,93577,9648726897,0,0.0
31,310602,1733971718,1,0.0
9,124781,4866264796,0,0.0
88,396618,1441943871,1,0.0
75,267827,7919348299,0,0.0
66,161200,4322586328,2,0.0
55,240262,7837636847,0,0.0
51,145939,2832948789,3,0.0
90,75915,6372333373,0,0.0
66,71075,6316384648,0,0.0
16,80217,1898951952,1,0.0
75,199515,8749372345,3,0.0
9,59905,4711469127,0,0.0
28,238641,9821418814,0,0.0
85,132180,9496659697,0,0.0
55,213980,8653118172,0,0.0
89,348915,7659429296,1,0.0
21,238059,9214619252,0,0.0
70,53112,6716574157,1,0.0
55,182580,2956678589,3,0.0
50,497073,3543595691,0,0.0
9,21771,1829971514,0,0.0
39,66176,3731681243,0,0.0
30,64106,2439889321,0,0.0
65,32811,4784561196,1,0.0
52,137765,6176693669,1,0.0
89,210719,7389616765,0,0.0
51,68238,5986397517,0,0.0
50,405383,1829971514,0,0.0
50,291776,3923663933,0,0.0
9,96531,7948625987,0,0.0
22,275072,4915634761,0,0.0
10,442968,8695337395,3,0.0
30,115001,1688757659,0,0.0
66,119785,9184335582,0,0.0
16,4017,6734458959,3,0.0
30,115174,4966184218,0,0.0
37,192014,8946212327,0,0.0
69,167145,3329565882,0,0.0
90,76014,2168599918,0,0.0
65,138914,8725295394,0,0.0
89,226393,5847158656,0,0.0
39,136715,7423166834,0,0.0
28,482588,8315192499,0,0.0
52,128760,6961777881,1,0.0
11,41339,8333844782,1,0.0
69,89918,6419441963,1,0.0
75,225769,6792348968,0,0.0
93,374027,7455984621,3,0.0
88,458442,3537748267,0,0.0
22,126015,7777168633,0,0.0
9,2269,4382886567,1,0.0
93,502105,3681286627,1,0.0
81,122295,5564616121,3,0.0
11,134477,1515761683,1,0.0
55,362387,5411722388,1,0.0
75,209898,4694478268,0,0.0
9,21650,5272188111,1,0.0
93,426314,1411193117,0,0.0
35,456797,2199472611,1,0.0
85,56258,1898951952,0,0.0
90,123315,5914839452,1,0.0
9,40976,2742925465,0,0.0
1,205793,7331734466,1,0.0
75,183684,5955731769,3,0.0
76,273034,2119368861,3,0.0
51,153480,7973544992,0,0.0
70,130749,4572489874,0,0.0
31,459939,2146174665,0,0.0
11,22144,6622123761,0,0.0
85,148813,7389616765,0,0.0
35,447124,2453466664,3,0.0
74,474422,5292167842,1,0.0
9,78535,5918664541,3,0.0
21,248637,9292587697,0,0.0
1,200517,7567638953,0,0.0
22,254075,5974996988,0,0.0
90,18694,2767478329,0,0.0
21,360419,2949519881,0,0.0
16,42555,1622418915,3,0.0
89,406592,1568285885,3,0.0
21,350123,2962236564,1,0.0
64,32709,4174281984,3,0.0
89,439157,5552186518,1,0.0
57,87606,8626778957,3,0.0
9,2209,8953341566,0,0.0
37,285866,4866264796,3,0.0
57,172137,4473188286,0,0.0
65,51973,3568229342,0,0.0
16,42635,9797593866,1,0.0
51,117837,6866738898,0,0.0
87,18113,6473496386,1,0.0
52,137618,4635464125,1,0.0
11,96816,4632682832,0,0.0
93,471928,8541517272,0,0.0
7,20914,9214619252,2,0.0
39,159629,3733644314,0,0.0
89,328702,2239894171,0,0.0
64,32582,3552351894,0,0.0
39,116648,5386253264,2,0.0
42,47830,9377594912,0,0.0
16,3839,6932529553,1,0.0
74,467880,3941734946,0,0.0
16,23268,6616345355,0,0.0
93,354106,9622965428,0,0.0
37,101439,4837319391,1,0.0
51,117988,6667143723,0,0.0
49,86134,1568285885,0,0.0
66,161101,9277756841,3,0.0
92,38386,5242923487,0,0.0
35,489202,4971354624,3,0.0
9,78607,8845251414,0,0.0
75,199515,7396262117,3,0.0
57,50440,7718166424,0,0.0
64,51698,2322449474,0,0.0
7,59189,3974967767,1,0.0
87,75349,9552612992,3,0.0
35,164780,7921355698,1,0.0
51,10933,8958764855,3,0.0
85,122597,3411291467,1,0.0
38,260319,9521654433,0,0.0
55,146494,7526752741,0,0.0
21,350123,8886919863,3,0.0
69,161473,7247815142,1,0.0
9,41081,7374189691,3,0.0
9,124707,6413893579,1,0.0
35,7681,4161287352,1,0.0
30,135713,9849731936,0,0.0
38,316125,2322449474,1,0.0
30,115151,9629677896,0,0.0
37,384992,1256775187,0,0.0
11,142733,9326494149,1,0.0
85,37183,7796118791,0,0.0
31,414310,8359979643,3,0.0
81,109404,4667797992,4,3.0
87,110153,5543836553,0,0.0
16,23441,8834515778,1,0.0
10,364813,2546945263,0,0.0
89,429535,7539915599,3,0.0
88,484469,3585619848,0,0.0
10,488336,8322257139,0,0.0
69,130546,2892148649,0,0.0
11,142860,6398448713,1,0.0
1,247788,3627527444,1,0.0
89,338740,5315797495,1,0.0
50,470417,8845251414,1,0.0
38,228838,3546914536,0,0.0
30,64175,3731681243,0,0.0
31,509858,1826218485,1,0.0
21,360419,4397528342,0,0.0
21,299839,3842378677,1,0.0
37,470119,9119387754,0,0.0
28,397816,2166747561,1,0.0
22,175541,5529892483,3,0.0
37,453779,6636687562,0,0.0
66,13629,9292587697,3,0.0
85,148839,3782666913,0,0.0
30,135558,2957898387,1,0.0
16,4008,9496659697,0,0.0
38,46749,6127476766,3,0.0
69,33713,8615359589,0,0.0
51,128658,2899323397,0,0.0
42,127939,8136457368,0,0.0
57,87635,6826963439,3,0.0
10,506390,8452228519,0,0.0
51,166091,7372888348,1,0.0
28,151628,6963212915,0,0.0
39,281470,6239615412,1,0.0
31,305521,3218626963,4,4.0
89,156569,9521654433,0,0.0
69,71720,4245192397,3,0.0
35,218052,1288837488,1,0.0
42,9360,3176253687,1,0.0
16,80154,9444373859,1,0.0
75,148391,6381228615,0,0.0
57,50428,3176411289,0,0.0
65,106208,9991548195,3,0.0
64,70684,3877467573,3,0.0
90,38102,7152551757,1,0.0
38,341454,2995697862,0,0.0
65,32926,8827473359,3,0.0
53,146315,1826963184,0,0.0
35,411388,6314938187,0,0.0
70,130693,1848258278,1,0.0
65,13570,6473496386,0,0.0
11,41369,4572489874,0,0.0
52,104097,3628674444,1,0.0
93,344113,6961777881,0,0.0
92,76444,7949768593,3,0.0
75,73084,8964927777,1,0.0
28,498619,2886397374,1,0.0
49,137062,3585619848,0,0.0
88,318547,8195832487,3,0.0
55,224472,4667797992,0,0.0
92,149608,4419669222,0,0.0
74,451573,4251669558,0,0.0
31,238813,4773749427,3,0.0
49,10551,4419669222,3,0.0
1,258284,6194164736,3,0.0
69,302669,5764643917,1,0.0
11,113112,8653118172,0,0.0
35,7681,5285342977,0,0.0
11,41419,1326182682,3,0.0
89,448968,2243748514,0,0.0
93,252816,7587814178,0,0.0
57,87559,7317184889,1,0.0
55,129215,8442124413,0,0.0
76,298179,2888321215,0,0.0
38,260319,3733122637,0,0.0
16,80217,9183633364,0,0.0
93,323975,5242923487,1,0.0
75,73087,5475878151,0,0.0
39,187230,5461656579,1,0.0
10,419977,4422546387,0,0.0
89,333739,9664171755,0,0.0
57,166523,4789568394,1,0.0
89,123189,1973466386,0,0.0
10,195652,7757235282,0,0.0
21,238059,1284798668,0,0.0
93,221262,1416337571,1,0.0
64,32582,2322449474,2,0.0
57,31340,4639752997,3,0.0
66,13645,5475878151,1,0.0
52,118071,8885254425,0,0.0
30,126295,6683469933,1,0.0
55,271746,7878213762,1,0.0
93,493470,6891664549,0,0.0
10,374583,8688945746,1,0.0
11,134515,3546914536,0,0.0
9,134049,8976119212,0,0.0
52,146008,1515761683,0,0.0
1,242578,1128687863,1,0.0
59,188062,3779617551,0,0.0
9,134051,5949374851,0,0.0
16,113803,7851653342,3,0.0
81,109577,4311467857,3,0.0
64,51766,6734458959,1,0.0
16,80211,7651498724,0,0.0
38,454027,3996683387,0,0.0
31,259755,2261512386,0,0.0
49,67868,5788783191,1,0.0
49,153160,1155345324,3,0.0
57,166398,5856222777,0,0.0
22,206896,5492467838,0,0.0
88,484469,8865163843,0,0.0
57,172137,7372888348,1,0.0
85,148848,3731681243,1,0.0
70,53061,7135957678,0,0.0
57,118712,5432461198,0,0.0
30,126459,4328122213,1,0.0
22,482380,9155249897,0,0.0
87,110153,4711469127,2,0.0
49,145442,7539915599,0,0.0
30,126323,9474717926,0,0.0
37,244333,2822242569,1,0.0
65,13438,8673321174,1,0.0
53,68678,6572491429,0,0.0
87,75418,6181118735,1,0.0
89,413231,7338436788,3,0.0
49,86168,2818295667,3,0.0
50,337042,2962236564,1,0.0
70,130604,9736296347,0,0.0
92,94500,5974927867,0,0.0
38,46836,5586844474,1,0.0
50,29938,9821418814,1,0.0
50,418342,1577763986,2,0.0
11,142866,6734458959,0,0.0
55,224515,3974967767,0,0.0
65,13451,1156866585,0,0.0
28,345513,9998563215,1,0.0
59,389292,2588224766,0,0.0
7,95790,6961777881,0,0.0
21,114328,9345276963,1,0.0
21,143290,2243748514,1,0.0
37,46592,6636687562,0,0.0
57,69433,7777168633,0,0.0
87,18206,4483991521,0,0.0
11,96816,9496659697,1,0.0
30,135577,4233528587,1,0.0
76,484328,6359434977,1,0.0
55,271834,5432461198,3,0.0
55,266603,9376248469,4,3.0
49,10551,9871836555,0,0.0
90,149323,2199472611,1,0.0
42,47808,7531176631,0,0.0
37,152254,7587814178,0,0.0
9,60021,5241376191,0,0.0
93,288899,1136566914,0,0.0
55,357412,2533876215,1,0.0
10,472087,2169164445,1,0.0
11,41317,8838941294,1,0.0
76,236513,9296921511,0,0.0
7,124406,8535993526,3,0.0
50,357182,7232296186,3,0.0
74,418883,7948625987,0,0.0
66,161027,7135957678,0,0.0
66,130071,5298865412,0,0.0
85,122604,3321184897,0,0.0
65,89189,7448894357,0,0.0
65,70866,5816584282,0,0.0
53,153747,3566982641,0,0.0
59,129580,2382838611,0,0.0
38,144730,1826963184,4,2.0
51,137459,3317378626,3,0.0
76,148649,2858235973,0,0.0
88,236725,6911239964,0,0.0
70,107217,5895565323,1,0.0
16,97835,8389649917,0,0.0
75,121398,4735485224,1,0.0
90,38100,5478888914,1,0.0
90,149343,9376248469,3,0.0
39,281344,9821418814,0,0.0
51,128630,1179951614,1,0.0
66,161136,5517711199,0,0.0
75,91447,2137291149,2,0.0
89,189733,7353544385,0,0.0
7,142330,2786892712,3,0.0
52,68480,6661558189,0,0.0
1,226735,9549751662,1,0.0
38,275944,7836419551,3,0.0
10,200903,9651991842,3,0.0
38,454027,9871836555,1,0.0
69,230395,2938167251,3,0.0
66,161101,2736795136,3,0.0
70,14678,7659983229,0,0.0
28,391214,6683469933,1,0.0
88,236725,4251669558,0,0.0
76,412689,8259925326,0,0.0
64,51641,8458937933,0,0.0
42,47827,7139467429,0,0.0
52,30393,3397398315,0,0.0
89,390223,8452228519,0,0.0
35,65076,4789568394,3,0.0
81,131929,8368218936,3,0.0
55,177342,5241376191,0,0.0
55,271834,7998211293,0,0.0
65,161010,3937361679,3,0.0
92,76429,4254335791,3,0.0
52,153589,2947613126,0,0.0
66,106346,6625429641,0,0.0
89,132714,2132366425,0,0.0
81,92450,9549751662,1,0.0
85,148765,5281942697,1,0.0
22,475869,8758494751,0,0.0
87,75470,9622965428,0,0.0
66,89244,9396336543,0,0.0
75,199436,3597859831,0,0.0
85,132263,6889456273,1,0.0
28,459774,2394755428,0,0.0
76,425662,7353544385,0,0.0
7,112325,8129948449,1,0.0
16,23300,4915634761,1,0.0
64,147024,7668563495,1,0.0
59,464037,7611526358,0,0.0
69,177987,3528683136,0,0.0
65,13407,9835821849,0,0.0
81,131958,9278166948,3,0.0
9,78656,3928663633,1,0.0
66,130007,7582195596,0,0.0
51,49334,9184335582,1,0.0
49,48918,3176253687,0,0.0
64,89026,7547332378,0,0.0
92,76377,4675141248,3,0.0
10,397153,6181118735,0,0.0
16,3892,7396262117,3,0.0
51,68303,4659612163,0,0.0
35,164928,4328122213,1,0.0
57,87702,1159876838,0,0.0
16,42718,4837182186,3,0.0
35,295811,7973544992,0,0.0
22,387710,7464799131,1,0.0
90,132887,5756358917,1,0.0
31,494157,6928519359,1,0.0
69,167145,7574869191,1,0.0
87,122777,7116546883,1,0.0
16,61722,2822242569,0,0.0
93,57624,9223545255,1,0.0
66,119781,9153899416,1,0.0
38,84281,9884161345,1,0.0
65,154627,2786892712,0,0.0
65,129916,6316384648,1,0.0
11,142733,6398448713,0,0.0
57,154170,6495165345,0,0.0
89,149095,2962236564,1,0.0
90,141249,4675141248,0,0.0
66,70931,3568229342,1,0.0
88,173846,3281681854,0,0.0
81,92497,8695337395,3,0.0
66,33010,6239615412,0,0.0
69,377464,4391681421,0,0.0
11,60443,5292167842,1,0.0
69,490246,7464799131,1,0.0
74,277865,3628674444,4,2.0
50,510020,2956678589,0,0.0
65,89165,8865163843,3,0.0
38,499082,7582195596,2,0.0
92,149548,2587225171,1,0.0
52,11056,9296921511,3,0.0
52,146098,6716574157,3,0.0
10,195578,1829971514,1,0.0
42,66894,8329217251,0,0.0
31,175828,8229998286,1,0.0
89,390223,3877467573,0,0.0
53,68678,2888321215,1,0.0
28,414106,9746794845,0,0.0
64,51742,4264283418,1,0.0
1,184767,2537446913,0,0.0
22,248809,2174837822,1,0.0
10,157486,3543595691,1,0.0
59,261481,7978113256,0,0.0
74,215048,8645131172,0,0.0
51,10785,9881178739,0,0.0
64,88917,9396336543,1,0.0
1,374217,6231555361,1,0.0
11,134494,2322449474,0,0.0
42,66842,6589624731,0,0.0
64,70684,6231555361,1,0.0
30,64282,5999274578,0,0.0
10,379189,2753239443,0,0.0
50,306905,2661139225,0,0.0
51,103813,2832948789,1,0.0
69,435111,5974927867,0,0.0
69,332763,9998563215,0,0.0
81,132086,2443516527,2,0.0
69,33713,8323394146,0,0.0
92,76476,2231269547,0,0.0
74,121184,4238699869,0,0.0
57,31348,2247758518,1,0.0
81,132015,3125667324,1,0.0
55,322141,8688945746,0,0.0
52,86784,3268212226,3,0.0
1,242593,8542939299,1,0.0
31,259755,8259925326,3,0.0
81,74435,9945158992,3,0.0
88,478028,6318189787,1,0.0
93,174233,4632682832,0,0.0
30,126459,6716574157,3,0.0
35,300799,1737574967,0,0.0
11,125155,6172121823,0,0.0
7,40252,5852277465,0,0.0
16,113763,5272188111,1,0.0
87,122777,6439948391,0,0.0
42,66807,9462366698,0,0.0
10,242961,6296456634,0,0.0
35,223128,6616345355,3,0.0
39,351878,9373762314,0,0.0
76,252213,7541627357,1,0.0
59,332352,9881178739,3,0.0
22,446537,6455657698,0,0.0
30,135562,2149947437,0,0.0
59,172218,3564768232,0,0.0
42,85237,7133938428,1,0.0
39,281470,4157831474,0,0.0
65,70875,4415668571,0,0.0
88,448866,1857648579,1,0.0
28,423919,5693856317,3,0.0
70,107270,9258117785,1,0.0
92,38515,2623758134,0,0.0
30,6539,8323394146,0,0.0
39,286458,2132366425,0,0.0
64,138732,4483991521,1,0.0
50,457364,6948538147,3,0.0
51,30206,4958214262,0,0.0
92,76446,7582195596,0,0.0
76,343474,5754874983,3,0.0
42,28721,2861232862,0,0.0
16,80162,2588224766,1,0.0
16,97816,7587814178,0,0.0
90,141216,8259925326,3,0.0
7,133859,3321184897,1,0.0
93,502105,5628435565,3,0.0
88,75501,6919314887,3,0.0
31,482673,1848258278,1,0.0
21,135044,4915634761,1,0.0
38,286121,4915634761,3,0.0
76,409570,1332896972,0,0.0
81,131972,3392657773,3,0.0
28,300245,6724588155,1,0.0
30,25912,5178942916,0,0.0
39,136720,8919759981,0,0.0
88,140988,3292245324,0,0.0
