categoryId,productId,rating,rating_count,quantity_sold,price
31.0,506926.0,4.0,4.0,39.0,9929.251900858257
31.0,243984.0,3.5,2.0,46.0,11302.636510949236
31.0,270319.0,3.4042595763448396,0.0,43.0,9371.619640603047
31.0,440444.0,2.75,4.0,31.0,10906.375872049508
31.0,510796.0,2.5,2.0,32.0,10993.9035400106
31.0,506929.0,4.285714285714286,7.0,48.0,9461.87526713237
31.0,181106.0,4.0,2.0,51.0,8957.269066058183
31.0,494232.0,3.0,4.0,42.0,9567.710497318325
31.0,380289.0,3.4042595763448396,0.0,44.0,9527.138784398636
31.0,290509.0,3.0,1.0,45.0,10934.360021523644
31.0,365871.0,3.5,2.0,46.0,8455.365430022875
31.0,404617.0,5.0,1.0,47.0,10123.944200858301
31.0,488956.0,4.333333333333333,3.0,51.0,9175.636599456586
31.0,228209.0,3.5,4.0,39.0,9692.500617732383
31.0,446951.0,2.6666666666666665,3.0,44.0,9817.585040615177
31.0,508213.0,3.4042595763448396,0.0,52.0,9971.311584367799
31.0,144139.0,4.0,2.0,46.0,11612.346073634808
31.0,459939.0,3.0,1.0,42.0,9842.221205173155
31.0,265038.0,3.6666666666666665,3.0,45.0,11860.874858419485
31.0,496533.0,4.0,6.0,40.0,9389.025787722758
31.0,411037.0,2.5,2.0,50.0,7808.608573497867
31.0,479406.0,3.4042595763448396,0.0,38.0,8652.62523774484
31.0,280373.0,4.5,2.0,51.0,11331.474677389733
31.0,411168.0,3.4042595763448396,0.0,50.0,10573.439777967009
31.0,437186.0,5.0,1.0,33.0,9015.141724921223
31.0,509823.0,3.0,1.0,46.0,9562.614485808232
31.0,453455.0,4.75,4.0,52.0,9701.122611429344
31.0,456677.0,3.6666666666666665,3.0,48.0,10733.536788889918
31.0,510293.0,5.0,2.0,40.0,11401.779505568651
31.0,508827.0,4.0,2.0,40.0,10621.274130467058
31.0,249301.0,4.0,2.0,38.0,9644.178469469647
31.0,270258.0,3.0,2.0,54.0,9576.328409806214
31.0,175828.0,4.0,1.0,44.0,10200.987260116957
31.0,158593.0,3.3333333333333335,3.0,34.0,9337.795688533413
31.0,491767.0,3.0,1.0,42.0,9315.123635901595
31.0,417535.0,3.3333333333333335,3.0,48.0,8223.392978499383
31.0,491761.0,4.5,2.0,35.0,11779.716313886714
31.0,64428.0,3.25,4.0,42.0,9847.512984815607
31.0,249230.0,3.0,5.0,58.0,9089.004097919877
31.0,151872.0,3.4042595763448396,0.0,41.0,8856.231547630694
31.0,290532.0,3.0,1.0,43.0,8733.277988455648
31.0,420892.0,1.0,1.0,39.0,10657.678250776196
31.0,414310.0,3.5,2.0,40.0,10221.534223241017
31.0,310547.0,2.0,2.0,34.0,7756.404163329464
31.0,64336.0,3.6666666666666665,3.0,38.0,9752.91701974536
31.0,285417.0,4.5,2.0,45.0,11537.351990494493
31.0,305521.0,4.5,2.0,36.0,9397.644105359246
31.0,509246.0,3.0,2.0,39.0,10829.239277840168
31.0,508759.0,4.0,2.0,40.0,10550.00662452504
31.0,508820.0,3.0,2.0,34.0,10126.355976500383
31.0,491710.0,3.75,4.0,40.0,10327.894226443472
31.0,335801.0,3.4042595763448396,0.0,33.0,10310.36844735983
31.0,384450.0,4.5,4.0,35.0,10852.64249567147
31.0,496543.0,3.25,4.0,48.0,10773.986740908009
31.0,275466.0,5.0,1.0,47.0,11544.136654156373
31.0,433909.0,3.5,4.0,41.0,10074.910902967638
31.0,404508.0,2.0,1.0,44.0,8935.832964522222
31.0,411145.0,4.0,3.0,45.0,10812.49801158402
31.0,285520.0,3.4042595763448396,0.0,58.0,9367.583260910513
31.0,340743.0,3.6666666666666665,3.0,49.0,8402.146719005292
31.0,158504.0,5.0,1.0,36.0,9298.753551278043
31.0,370786.0,2.5,2.0,50.0,11281.776437827371
31.0,507600.0,2.5,2.0,57.0,10095.028962674289
31.0,494157.0,3.0,3.0,48.0,9581.192589984841
31.0,254477.0,3.4042595763448396,0.0,30.0,9116.448357245208
31.0,500920.0,2.8,5.0,48.0,9240.166106023167
31.0,175787.0,3.5,4.0,48.0,10445.294249368872
31.0,482673.0,3.25,4.0,49.0,11296.961946337604
31.0,217810.0,3.0,1.0,42.0,9972.58393670163
31.0,217778.0,4.0,2.0,35.0,9843.650355013133
31.0,228184.0,3.0,3.0,50.0,9463.090600964157
31.0,508271.0,1.5,4.0,40.0,8669.948038593177
31.0,238813.0,3.2,5.0,40.0,8679.022390793201
31.0,151823.0,2.5,4.0,56.0,11003.974614943381
31.0,365995.0,3.0,7.0,43.0,9079.250531030411
31.0,315548.0,3.0,1.0,45.0,9169.12539427347
31.0,509204.0,2.0,1.0,31.0,10835.720925476533
31.0,158627.0,2.0,2.0,47.0,11637.208579652239
31.0,275508.0,4.0,1.0,37.0,9933.095909701526
31.0,424015.0,2.6666666666666665,6.0,44.0,11527.92171338926
31.0,310602.0,3.5,2.0,47.0,8998.17007022698
31.0,290568.0,3.2,5.0,43.0,8558.963489087295
31.0,433988.0,3.0,3.0,52.0,9899.248688412612
31.0,510216.0,3.5,2.0,47.0,10826.880232349731
31.0,280350.0,2.2,5.0,43.0,10150.394740884449
31.0,427324.0,3.4042595763448396,0.0,54.0,10550.021843244385
31.0,463052.0,3.4042595763448396,0.0,30.0,9893.501731586242
31.0,222969.0,1.0,1.0,32.0,11757.020820596881
31.0,404566.0,4.0,2.0,32.0,10992.22671114649
31.0,135791.0,4.0,1.0,47.0,10691.94104776658
31.0,151916.0,4.0,2.0,34.0,9421.627523878733
31.0,509858.0,2.6666666666666665,3.0,42.0,10644.137176643402
31.0,420798.0,2.6666666666666665,3.0,51.0,11105.23930496732
35.0,176011.0,2.0,1.0,45.0,10615.957654291724
35.0,65076.0,4.0,2.0,38.0,11511.53577239585
35.0,265151.0,3.5,6.0,52.0,9711.038412456355
35.0,427466.0,3.8,5.0,45.0,10071.210471601775
35.0,447256.0,5.0,1.0,38.0,10551.520427043859
35.0,420958.0,2.5,2.0,43.0,10080.350761174492
35.0,65145.0,3.0,2.0,51.0,8932.57341397598
35.0,394923.0,4.0,1.0,31.0,9699.456805361084
35.0,469780.0,5.0,1.0,55.0,11326.131168628957
35.0,7604.0,3.0,3.0,32.0,12169.337546131694
35.0,447124.0,3.4042595763448396,0.0,41.0,11501.063809338202
35.0,453537.0,3.5,2.0,39.0,9904.789955679844
35.0,434204.0,2.75,4.0,49.0,8935.25522611311
35.0,285660.0,1.5,4.0,42.0,10497.87185805684
35.0,434178.0,3.0,3.0,36.0,11467.025794678215
35.0,233605.0,3.5,2.0,42.0,10762.52607532624
35.0,197072.0,3.3333333333333335,3.0,56.0,8311.494026450055
35.0,223128.0,3.0,3.0,40.0,10307.11762543387
35.0,7484.0,5.0,1.0,28.0,9153.273202379907
35.0,7681.0,4.0,2.0,27.0,9390.62673222742
35.0,350957.0,3.4,5.0,35.0,10599.63754896008
35.0,414544.0,4.0,3.0,53.0,10914.713847669318
35.0,417693.0,3.0,1.0,46.0,10344.25463280537
35.0,181291.0,3.0,2.0,57.0,9656.093610682596
35.0,223256.0,3.6666666666666665,3.0,50.0,10260.74207728301
35.0,280736.0,5.0,1.0,36.0,8790.801017322225
35.0,115898.0,1.5,2.0,38.0,11229.875814905468
35.0,486031.0,4.6,5.0,41.0,12187.31873676834
35.0,330943.0,3.75,4.0,41.0,10286.55203600311
35.0,404847.0,4.25,4.0,44.0,10643.060443114087
35.0,398245.0,3.5,4.0,51.0,8336.888729207078
35.0,207425.0,4.5,4.0,40.0,9656.670819349763
35.0,346035.0,2.25,4.0,47.0,8853.27486326343
35.0,420986.0,3.3333333333333335,3.0,47.0,9874.352870692044
35.0,300799.0,4.0,4.0,37.0,10957.353874979854
35.0,46206.0,3.0,3.0,58.0,9182.160754411969
35.0,260032.0,3.8,5.0,48.0,11921.350310631682
35.0,207556.0,3.4,5.0,41.0,8882.961096393052
35.0,411388.0,2.3333333333333335,3.0,42.0,11654.336067624889
35.0,26803.0,4.0,4.0,45.0,8003.635976363787
35.0,469948.0,2.5,2.0,44.0,9511.424761266262
35.0,217892.0,2.0,1.0,43.0,10178.986579335135
35.0,310779.0,3.0,1.0,41.0,10853.266566282831
35.0,430854.0,3.0,6.0,50.0,8752.382154226183
35.0,233684.0,3.8333333333333335,6.0,40.0,11581.321772490268
35.0,164739.0,5.0,1.0,49.0,12033.607085220789
35.0,417755.0,5.0,1.0,45.0,8685.5935172559
35.0,196983.0,3.3333333333333335,6.0,48.0,8061.707883991947
35.0,407924.0,2.6,5.0,44.0,7399.538550229492
35.0,315852.0,3.0,2.0,40.0,12065.611705021229
35.0,158843.0,3.4,5.0,45.0,11212.529128374968
35.0,434166.0,3.5,4.0,37.0,9392.197035311572
35.0,207564.0,3.0,1.0,30.0,10214.253723963295
35.0,320696.0,4.0,2.0,46.0,10935.757172885125
35.0,310703.0,4.2,5.0,32.0,10382.203413056173
35.0,463368.0,5.0,1.0,44.0,8883.23122088521
35.0,476383.0,3.6666666666666665,3.0,38.0,9511.66557444012
35.0,164889.0,5.0,1.0,43.0,11728.862574309349
35.0,437434.0,3.5,2.0,50.0,10019.801368674287
35.0,191727.0,2.6666666666666665,3.0,41.0,9738.638707177366
35.0,437435.0,1.0,1.0,40.0,10086.24028684661
35.0,176118.0,4.0,4.0,42.0,12407.696427032502
35.0,341044.0,3.0,5.0,49.0,8084.194082623814
35.0,398154.0,3.0,3.0,24.0,9517.151582592838
35.0,181234.0,4.0,2.0,46.0,8740.657423426122
35.0,489164.0,3.0,2.0,35.0,9481.17178332886
35.0,486160.0,4.333333333333333,3.0,52.0,9771.35087221333
35.0,486162.0,4.0,1.0,41.0,11271.314001204431
35.0,101139.0,3.0,3.0,29.0,10510.110458619672
35.0,417833.0,1.0,2.0,48.0,9304.515337229708
35.0,7664.0,3.8,5.0,49.0,11812.903386323222
35.0,401464.0,2.5,2.0,50.0,9294.641678233867
35.0,489202.0,3.0,4.0,44.0,10125.488244932827
35.0,285741.0,3.0,1.0,39.0,10247.034706243041
35.0,388355.0,4.0,2.0,41.0,10108.402933889023
35.0,295811.0,5.0,1.0,48.0,11321.542632461693
35.0,414619.0,3.75,4.0,35.0,10721.95198753164
35.0,164928.0,3.6666666666666665,3.0,41.0,10233.14318316832
35.0,395000.0,4.0,2.0,35.0,9722.346090823732
35.0,196929.0,5.0,1.0,41.0,11360.813309019428
35.0,456797.0,3.5,2.0,41.0,8894.400909641938
35.0,320776.0,5.0,1.0,41.0,10268.671830520929
35.0,430763.0,3.3333333333333335,3.0,45.0,11085.69933127404
35.0,218052.0,3.5,2.0,40.0,11941.727462214965
35.0,26850.0,3.8,5.0,52.0,10956.145604006999
35.0,394863.0,4.5,2.0,51.0,9594.892988178846
35.0,315708.0,3.5,4.0,36.0,9112.979314434373
35.0,164780.0,3.125,8.0,45.0,11538.984121241201
35.0,375795.0,4.5,2.0,48.0,10665.627433251524
35.0,341000.0,4.0,1.0,54.0,12315.149170604613
35.0,350946.0,5.0,2.0,51.0,11571.708742703346
35.0,388273.0,5.0,2.0,42.0,10652.763754499916
35.0,207463.0,2.0,2.0,50.0,11183.388758626066
35.0,46196.0,2.75,4.0,38.0,8976.67650414503
35.0,466567.0,4.333333333333333,3.0,59.0,9438.405563312743
35.0,244154.0,1.0,1.0,46.0,11243.114519637675
35.0,430843.0,3.4042595763448396,0.0,50.0,9674.197468667448
35.0,280692.0,2.75,4.0,37.0,10182.038177812932
35.0,355938.0,2.6666666666666665,3.0,30.0,8497.589951169435
35.0,424376.0,4.0,3.0,36.0,10947.671967827127
37.0,280833.0,1.0,1.0,49.0,9253.242338895723
37.0,244333.0,3.6666666666666665,3.0,34.0,9455.352958718773
37.0,202405.0,3.4042595763448396,0.0,39.0,9674.401323170183
37.0,489404.0,3.3333333333333335,3.0,37.0,9827.473831374376
37.0,496740.0,1.0,1.0,50.0,9365.126045441499
37.0,218194.0,3.5,2.0,45.0,8761.359331756337
37.0,414697.0,4.0,1.0,45.0,9010.754945169227
37.0,144596.0,3.6,5.0,53.0,11422.992824318537
37.0,170734.0,3.5,2.0,57.0,11644.460087005342
37.0,285866.0,3.3333333333333335,3.0,37.0,9599.60510503963
37.0,470119.0,4.4,5.0,47.0,10711.668253778136
37.0,476582.0,3.0,2.0,32.0,8610.83538289242
37.0,503090.0,2.0,2.0,31.0,10308.239216690274
37.0,450564.0,3.5,2.0,35.0,9379.468529725309
37.0,384862.0,4.0,1.0,54.0,10313.523520521816
37.0,371339.0,3.0,1.0,40.0,8913.115534287286
37.0,144575.0,5.0,1.0,42.0,9650.736096637462
37.0,265412.0,3.0,2.0,52.0,9062.517628594993
37.0,315925.0,4.2,5.0,39.0,11298.753699562603
37.0,476608.0,2.3333333333333335,3.0,54.0,9964.444014952542
37.0,494265.0,3.0,2.0,38.0,10395.022768018667
37.0,376111.0,4.0,2.0,32.0,8709.43133035101
37.0,453779.0,3.5,2.0,43.0,10214.8720622061
37.0,116126.0,3.0,1.0,41.0,11260.347698331158
37.0,466861.0,3.0,3.0,52.0,9279.00625730923
37.0,202377.0,3.3333333333333335,3.0,40.0,10929.766266304461
37.0,311023.0,3.5,2.0,41.0,11493.904510667206
37.0,501048.0,4.0,2.0,36.0,10951.044717344974
37.0,218276.0,3.6666666666666665,3.0,34.0,10525.051464665608
37.0,503118.0,4.0,2.0,33.0,8380.038521775847
37.0,496628.0,4.0,3.0,49.0,8949.479895758275
37.0,408295.0,3.0,2.0,46.0,11597.326102030664
37.0,164964.0,4.0,1.0,20.0,10984.63114198793
37.0,486270.0,4.5,2.0,42.0,10514.48326512146
37.0,202376.0,4.0,2.0,41.0,9787.615811447951
37.0,331185.0,3.4042595763448396,0.0,36.0,9709.222804489416
37.0,265488.0,2.0,2.0,39.0,9334.205984456159
37.0,444065.0,3.4042595763448396,0.0,40.0,9417.007120243388
37.0,223379.0,3.75,4.0,43.0,7415.607222526718
37.0,218158.0,4.0,3.0,41.0,7833.815756596361
37.0,46461.0,5.0,2.0,32.0,9451.394138105989
37.0,275817.0,3.0,4.0,42.0,9603.745039423053
37.0,280766.0,2.0,1.0,40.0,10478.033075686415
37.0,440870.0,2.0,2.0,38.0,9399.900528983086
37.0,417937.0,3.75,4.0,38.0,11183.520151356402
37.0,46592.0,4.333333333333333,3.0,42.0,11067.297679912066
37.0,27203.0,3.3333333333333335,3.0,32.0,9914.670189467082
37.0,411538.0,4.666666666666667,3.0,54.0,10303.60650213621
37.0,84041.0,3.0,2.0,45.0,10662.640681891982
37.0,223443.0,3.4042595763448396,0.0,46.0,12354.699006845105
37.0,244506.0,2.3333333333333335,3.0,32.0,10890.76908646715
37.0,101439.0,4.0,3.0,54.0,9295.183122426528
37.0,504840.0,3.4042595763448396,0.0,42.0,10916.484041530804
37.0,305900.0,4.0,2.0,42.0,10159.7292948714
37.0,366297.0,3.6,5.0,51.0,10754.211913892592
37.0,152230.0,2.0,2.0,42.0,9514.302728329407
37.0,434377.0,2.6666666666666665,3.0,49.0,10504.050758566023
37.0,466869.0,3.5,2.0,49.0,8772.10073600424
37.0,249704.0,4.0,2.0,52.0,11825.040940398574
37.0,384844.0,4.0,1.0,45.0,9436.64032325322
37.0,212988.0,4.5,2.0,35.0,10943.046515186948
37.0,434364.0,3.4042595763448396,0.0,29.0,9796.529383046352
37.0,375978.0,2.0,1.0,49.0,10000.672050920119
37.0,275743.0,3.5,4.0,53.0,8050.24244094107
37.0,176206.0,4.0,1.0,36.0,11075.250778412936
37.0,492058.0,3.75,4.0,37.0,11442.788658107194
37.0,176357.0,2.0,2.0,52.0,10156.916605856544
37.0,447324.0,2.0,3.0,37.0,12292.883923221101
37.0,165104.0,2.5,2.0,49.0,7730.401819345627
37.0,84133.0,5.0,2.0,41.0,7914.841614490022
37.0,470159.0,3.5,2.0,33.0,10295.304531761254
37.0,115961.0,4.5,6.0,25.0,8398.223124614682
37.0,460218.0,3.0,2.0,40.0,9416.424942351878
37.0,152254.0,3.5,2.0,35.0,8551.27292085314
37.0,460205.0,3.4042595763448396,0.0,43.0,8945.887800953586
37.0,165021.0,3.3333333333333335,3.0,40.0,8846.954167252126
37.0,165072.0,2.2,5.0,39.0,11071.490730336398
37.0,254924.0,3.6666666666666665,3.0,34.0,10142.98609393033
37.0,218112.0,2.0,2.0,49.0,9697.285977159767
37.0,127143.0,3.0,3.0,44.0,8459.94220646496
37.0,384992.0,2.5,2.0,39.0,10148.773410332735
37.0,356286.0,3.5,2.0,55.0,10985.12444011147
37.0,290934.0,3.0,2.0,31.0,10112.247328298214
37.0,398355.0,4.0,5.0,47.0,11561.19425551868
37.0,84018.0,5.0,1.0,42.0,9618.061418871557
37.0,501089.0,3.4042595763448396,0.0,42.0,10220.242148711934
37.0,440852.0,4.0,1.0,41.0,9809.503663898118
37.0,46452.0,3.75,4.0,58.0,10169.865693276086
37.0,444191.0,3.75,4.0,50.0,10090.62729161278
37.0,152221.0,2.5,2.0,46.0,9891.194061390635
37.0,336129.0,3.857142857142857,7.0,42.0,9363.25027689103
37.0,192014.0,4.0,3.0,52.0,9399.049634929772
37.0,356159.0,1.6666666666666667,3.0,38.0,8952.948840825982
37.0,285818.0,4.0,1.0,38.0,9676.614135625501
37.0,331198.0,4.0,1.0,32.0,8621.447150306074
37.0,460267.0,2.6666666666666665,3.0,35.0,8716.556987293143
37.0,463519.0,5.0,1.0,47.0,11890.13464173761
37.0,503073.0,3.0,1.0,38.0,9441.604134076868
37.0,351235.0,3.5,2.0,37.0,10119.61507340377
37.0,427770.0,3.4042595763448396,0.0,48.0,10649.673519700897
38.0,479978.0,5.0,1.0,39.0,8503.486823720688
38.0,494504.0,3.0,1.0,44.0,10361.112117157842
38.0,421445.0,4.0,4.0,37.0,10447.876238669445
38.0,476775.0,2.0,1.0,46.0,11120.629876722265
38.0,270949.0,3.4,5.0,44.0,9878.968935946707
38.0,356532.0,4.0,3.0,47.0,11073.386435540866
38.0,499023.0,2.5,2.0,40.0,9606.684280684365
38.0,437861.0,3.0,3.0,43.0,10151.424330084212
38.0,388708.0,3.4042595763448396,0.0,49.0,9521.1429764056
38.0,255195.0,4.5,2.0,47.0,9784.818833172461
38.0,165237.0,3.3333333333333335,3.0,46.0,10814.52438850649
38.0,454027.0,2.5,2.0,36.0,10570.714257928916
38.0,326319.0,3.6,5.0,37.0,8799.118449536243
38.0,202699.0,3.0,3.0,35.0,9851.997992361721
38.0,424700.0,4.0,3.0,44.0,11204.747468405509
38.0,499212.0,3.0,3.0,39.0,10300.514937154765
38.0,192137.0,2.8,5.0,47.0,9427.293230431738
38.0,286121.0,3.4042595763448396,0.0,40.0,9140.64970122561
38.0,454057.0,3.0,1.0,41.0,10039.551144289298
38.0,321241.0,3.0,3.0,45.0,9106.591061193718
38.0,265660.0,2.3333333333333335,3.0,46.0,9854.12893755737
38.0,291109.0,2.0,1.0,49.0,11032.110338242159
38.0,450759.0,2.0,2.0,47.0,10727.542200838163
38.0,281111.0,2.0,3.0,48.0,9987.88767742227
38.0,480123.0,4.0,1.0,36.0,8951.788139286538
38.0,207899.0,3.5,2.0,42.0,10595.940712917954
38.0,213144.0,3.0,3.0,37.0,10496.210225580415
38.0,260445.0,3.0,2.0,32.0,9890.202502611659
38.0,144730.0,3.4042595763448396,0.0,63.0,8633.487561564283
38.0,450774.0,5.0,1.0,43.0,9473.379649313958
38.0,197386.0,3.25,4.0,45.0,9313.96058729497
38.0,356512.0,5.0,1.0,53.0,11404.582245330474
38.0,499082.0,3.0,4.0,37.0,10217.578765764927
38.0,414941.0,4.0,1.0,41.0,8245.128267637294
38.0,405168.0,3.0,2.0,57.0,9210.497715602178
38.0,331221.0,3.3333333333333335,3.0,43.0,9014.763413260946
38.0,346350.0,3.4042595763448396,0.0,57.0,11343.49407405134
38.0,486576.0,3.5,2.0,33.0,7501.406694236472
38.0,228838.0,2.3333333333333335,3.0,46.0,9840.749684505625
38.0,46766.0,4.4,5.0,44.0,8313.821842783213
38.0,260319.0,4.333333333333333,3.0,49.0,8764.819455060819
38.0,356455.0,3.0,3.0,41.0,9561.115700391107
38.0,437701.0,4.0,2.0,39.0,10740.646489137811
38.0,408354.0,4.0,1.0,45.0,9910.170410526343
38.0,460560.0,3.5,2.0,44.0,9830.05300002759
38.0,116225.0,3.2,5.0,43.0,9208.241335445071
38.0,291154.0,2.5,2.0,32.0,8598.733929072847
38.0,401895.0,4.5,2.0,36.0,11350.86883861377
38.0,84281.0,5.0,1.0,47.0,11112.705739102967
38.0,499127.0,2.5,2.0,36.0,8279.348281405579
38.0,296106.0,3.8,5.0,33.0,10390.66000310002
38.0,159121.0,3.3333333333333335,3.0,40.0,9247.232282167282
38.0,434543.0,4.0,2.0,41.0,8473.0365403197
38.0,255062.0,3.6666666666666665,3.0,34.0,9771.75486472122
38.0,260482.0,3.6666666666666665,3.0,41.0,9636.228898212443
38.0,234131.0,3.0,3.0,28.0,8518.939710201133
38.0,447484.0,3.0,1.0,47.0,8944.858584231015
38.0,316151.0,2.3333333333333335,3.0,52.0,10932.091907855247
38.0,371407.0,3.0,1.0,47.0,10621.498755966233
38.0,316125.0,3.75,4.0,37.0,10834.350638122982
38.0,181648.0,3.4042595763448396,0.0,51.0,9417.348743172748
38.0,136392.0,4.0,2.0,41.0,11480.014536535267
38.0,296165.0,2.75,8.0,47.0,10758.144760427655
38.0,101750.0,5.0,1.0,54.0,10163.765056881812
38.0,181600.0,2.0,2.0,49.0,10064.461160758156
38.0,152518.0,3.0,5.0,40.0,10629.08802787352
38.0,65709.0,5.0,1.0,39.0,10650.278169933918
38.0,418183.0,4.666666666666667,3.0,48.0,12606.604661703203
38.0,46836.0,5.0,1.0,47.0,8152.150739143463
38.0,170894.0,2.8,5.0,41.0,11732.953783497765
38.0,424744.0,3.5,2.0,36.0,10114.515688876312
38.0,275944.0,3.0,5.0,54.0,11414.506614499003
38.0,447481.0,4.333333333333333,3.0,47.0,9500.951900619719
38.0,159197.0,3.5,2.0,48.0,10391.833672890509
38.0,401889.0,3.0,2.0,46.0,11101.979937626178
38.0,116181.0,3.0,2.0,45.0,10583.008314139559
38.0,326224.0,4.0,3.0,33.0,9316.865299435132
38.0,116168.0,3.0,1.0,42.0,9091.494501761497
38.0,218425.0,2.5,2.0,42.0,10066.86812027006
38.0,165192.0,4.333333333333333,3.0,51.0,8351.438732698447
38.0,152440.0,3.0,2.0,46.0,11213.76698326819
38.0,341454.0,3.5,2.0,35.0,8284.58877224452
38.0,127335.0,3.0,2.0,42.0,10175.357481107665
38.0,450875.0,2.0,2.0,54.0,9408.344475446336
38.0,467002.0,4.0,5.0,37.0,8734.409601244737
38.0,144689.0,2.5,2.0,47.0,10392.278472246828
38.0,165204.0,2.6666666666666665,3.0,39.0,11112.73524513606
38.0,186836.0,3.75,4.0,40.0,10553.282392176898
38.0,46749.0,5.0,1.0,56.0,9036.935627081804
38.0,181601.0,3.4042595763448396,0.0,42.0,9624.029633257072
38.0,136434.0,3.0,1.0,48.0,9823.080845558829
38.0,186934.0,3.3333333333333335,3.0,38.0,8181.709776005453
38.0,65654.0,5.0,1.0,38.0,8755.412705640756
38.0,424670.0,3.3333333333333335,3.0,37.0,10109.823679618683
38.0,371502.0,5.0,3.0,45.0,9130.860480563168
38.0,385048.0,3.2,5.0,45.0,9701.19360217724
38.0,421519.0,3.5,2.0,42.0,8987.406718103657
38.0,473450.0,3.5,4.0,36.0,9665.891539197051
38.0,401868.0,4.0,6.0,35.0,10256.75670263795
38.0,311100.0,4.5,2.0,45.0,11160.407771048747
39.0,136759.0,3.0,2.0,31.0,10932.47172770069
39.0,176816.0,3.3333333333333335,3.0,39.0,10120.733011937562
39.0,301545.0,3.25,4.0,45.0,11211.213965393346
39.0,102085.0,4.0,2.0,45.0,9396.676726073883
39.0,346648.0,3.5,2.0,46.0,10407.591453811041
39.0,301557.0,3.5,8.0,55.0,9285.195746240537
39.0,271293.0,3.6,5.0,57.0,11080.492295530405
39.0,341799.0,4.5,2.0,51.0,11015.60751250276
39.0,311583.0,3.0,2.0,52.0,7569.034249185785
39.0,321634.0,2.8,5.0,54.0,8391.869695208665
39.0,356793.0,3.3333333333333335,6.0,39.0,9468.486226516388
39.0,271187.0,3.0,4.0,52.0,11395.272041584974
39.0,260796.0,3.5,2.0,55.0,8648.946606199002
39.0,281344.0,2.5,2.0,43.0,11553.671953041567
39.0,192502.0,2.0,2.0,49.0,11129.674992056653
39.0,197857.0,5.0,1.0,41.0,10165.03471756767
39.0,311475.0,4.0,1.0,49.0,9522.552541972073
39.0,255429.0,3.0,3.0,49.0,9357.3024237812
39.0,281405.0,3.8,5.0,34.0,8950.325820150945
39.0,145221.0,4.0,1.0,37.0,10993.893023304354
39.0,286411.0,3.6666666666666665,3.0,48.0,12584.799217193602
39.0,165653.0,4.0,2.0,48.0,8853.570545488557
39.0,171342.0,5.0,1.0,36.0,9555.69086848793
39.0,171247.0,5.0,1.0,36.0,11813.2925660897
39.0,244956.0,3.0,2.0,47.0,11373.161704108636
39.0,234458.0,3.3333333333333335,6.0,42.0,9701.234654241192
39.0,136854.0,2.3333333333333335,3.0,45.0,9915.223939735171
39.0,296407.0,1.0,1.0,47.0,10097.190069739407
39.0,351708.0,3.0,2.0,37.0,8972.536754019275
39.0,351778.0,2.6666666666666665,3.0,50.0,11357.335423184973
39.0,66176.0,4.0,2.0,46.0,9359.573420369139
39.0,341803.0,4.0,1.0,45.0,10197.073563914348
39.0,260727.0,4.0,1.0,33.0,11402.794380459953
39.0,286458.0,1.0,1.0,50.0,9615.61659128042
39.0,281358.0,3.4042595763448396,0.0,32.0,11464.10736986498
39.0,208318.0,5.0,2.0,41.0,10779.50859618795
39.0,159629.0,3.0,1.0,42.0,10159.413923674
39.0,341634.0,2.0,2.0,38.0,9284.801571831867
39.0,326669.0,3.4042595763448396,0.0,46.0,9587.102894580004
39.0,116597.0,2.3333333333333335,3.0,39.0,9471.436670577505
39.0,229292.0,3.5,2.0,38.0,9324.46461203393
39.0,301512.0,3.25,4.0,43.0,7903.19917161822
39.0,281470.0,5.0,1.0,47.0,10090.558162013267
39.0,208319.0,3.5,2.0,37.0,9654.338992137244
39.0,326550.0,2.5,2.0,42.0,8406.68115055338
39.0,346665.0,3.4042595763448396,0.0,50.0,10395.992447735847
39.0,203019.0,3.4042595763448396,0.0,47.0,11230.793272227284
39.0,136715.0,3.25,4.0,44.0,8432.404350628274
39.0,281328.0,5.0,1.0,43.0,8941.464578669631
39.0,281350.0,2.0,1.0,40.0,9952.30570123171
39.0,165537.0,3.4042595763448396,0.0,42.0,10980.328462665828
39.0,306434.0,3.5,4.0,47.0,10862.436148446166
39.0,351783.0,3.5,2.0,48.0,10847.150422978084
39.0,371869.0,3.6666666666666665,3.0,43.0,10537.98006617144
39.0,311518.0,2.0,2.0,48.0,9153.62273615943
39.0,371744.0,4.0,1.0,49.0,9638.028710988368
39.0,239754.0,4.0,3.0,45.0,10177.617882113238
39.0,371761.0,5.0,1.0,53.0,9833.4964239583
39.0,351878.0,3.5,2.0,35.0,9939.636802110397
39.0,152907.0,3.4042595763448396,0.0,45.0,8588.318405500986
39.0,116687.0,3.5,2.0,47.0,9555.20928500646
39.0,202981.0,4.0,4.0,43.0,10473.988872622187
39.0,127678.0,3.25,4.0,39.0,9809.213828463859
39.0,136735.0,3.0,1.0,51.0,11130.743443399846
39.0,316494.0,3.6666666666666665,3.0,48.0,10811.597113410413
39.0,301495.0,2.0,3.0,38.0,10263.772332247074
39.0,187223.0,2.6666666666666665,3.0,44.0,9465.929313641414
39.0,165541.0,4.0,2.0,48.0,10701.353774104424
39.0,203011.0,3.25,4.0,42.0,10408.657727186928
39.0,182050.0,3.5,2.0,50.0,9955.687617315632
39.0,245063.0,3.4042595763448396,0.0,37.0,8296.686422436738
